the_geom,cartodb_id,county,economic_region,wia_region
0106000020E61000000100000001030000000100000019000000E1B6B6F0BC2155C097FDBAD39D7B40407CD11E2FA41E55C05130630AD67E40408FC6A17E171455C0651A4D2EC67E40406803B001111455C0D0B4C4CA6880404041B62C5F971255C01C5F7B6649804040EA060ABC931255C0E529ABE97A7E40405A0D897B2C1155C05393E00D697E4040855D143DF01055C09881CAF8F78340406155BDFC4E1055C07B8505F703844040D1949D7E501055C0EAE923F08785404030F65E7CD10F55C0397B67B4558540404F0306499F0F55C03DF19C2D209840403827F6D03E1755C0B9AAECBB22984040F31FD26F5F1755C097AE601BF1984040590EF450DB1855C09A7D1EA33C994040B8B1D991EA1855C099D87C5C1B9A40402C634337FB1B55C0BAF42F49659A4040E146CA16491F55C0A98427F4FA9740402D93E1783E2055C077D9AF3BDD9540408E210038F62055C0DDEA39E97D91404016D34CF73A2155C03E213B6F638D4040F146E6913F2055C05323F433F58A4040030AF5F4112155C0EA556474408A4040C45F9335EA2155C0A5F0A0D975854040E1B6B6F0BC2155C097FDBAD39D7B4040,114,Pike,4,8
0106000020E61000000100000001030000000100000014000000D5E940D6535955C001C3F2E7DBFA4040198BA6B3935855C037A3E6ABE4F34040FF5371E3164D55C076C58CF0F6F24040A065DD3F164D55C03524EEB1F4F34040C0E78711C24255C0F18288D4B4F340405320B3B3E84255C0C9C6832D76F94040B4C189E8D73E55C080D4264EEEF9404041EF8D21003B55C0833463D1740A4140D15D1267453C55C03160C9552C0A4140D236FE44653C55C0C6DE8B2FDA0B41408F705AF0A24255C0B130444E5F0B414005F86EF3C64255C0105CE509840D41406C97361C964755C0C26C020CCB0D414007B29E5A7D4755C0A376BF0AF00B41408AC91B60E64955C072C5C551B90B414094DE37BEF64955C03AE2900DA40D41408ECBB8A9815055C00B923EADA20D4140573F36C98F5055C0213D450E110B41407A1B9B1DA95A55C0D811876C200B4140D5E940D6535955C001C3F2E7DBFA4040,115,Polk,1,1
0106000020E6100000010000000103000000010000001A000000C45565DF15D554C0D3BD4EEACB0C4040FC00A43671D354C078B7B244670F40406B9DB81CAFD454C03E4162BB7B124040CB68E4F38AD254C0CA4FAA7D3A16404020B8CA1308D854C024D3A1D3F31E4040C33F6CE9D1D554C00FB6D8EDB322404066D5E76A2BDF54C007CA6DFB1E334040810706103EE154C074D3669C86324040AB5E7EA7C9E754C0C85F5AD42725404071E7C2482FE654C077103B53E8244040EFE4D3635BE654C0658A39083A2040400CB1FA230CE754C0F78F85E8102040407D78962023E754C05A457F68E61D4040BB2BBB6070E654C00E68E90AB61D40408B4F01309EE654C0C616821C940E4040CFF9298E03E354C0E5AE25E4830E4040CFF6E80DF7E254C08EFCC1C0730F40400395F1EF33E254C0734BAB21710F40409DB81CAF40E254C04B917C25900E4040946C753925DC54C0C6C03A8E1F0E4040237B849A21DC54C07ABC900E0F0F4040815B77F354DA54C05B41D3122B0F4040ADDBA0F65BDA54C054E4107173104040C824236761D754C010768A5583104040484F9143C4D654C041BCAE5FB00D4040C45565DF15D554C0D3BD4EEACB0C4040,116,Pulaski,6,11
0106000020E610000001000000010300000001000000160000001823128596E254C08DE9094B3C964040635FB2F160DB54C0956247E350974040DD59BBED42DA54C0C68157CB9D974040AEBCE47FF2D454C0ADA7565F5D954040E10D6954E0D154C062BB7B80EE9740405B23827170D054C0D1EB4FE2739B4040124C35B396CF54C09ACC785BE9A14040AF5A99F04BCE54C0B0C56E9F55A2404058C9C7EE02CD54C08063CF9ECBA44040C4245CC823C954C041F50F2219A8404018B0E42A16C954C0E90FCD3CB9AA4040F4BF5C8B16CA54C0FE2B2B4D4AAD4040CD77F01307CC54C0BABF7ADCB7B240405A9BC6F65ACE54C0A60EF27A30B14040840F255AF2CD54C08EEBDFF599B34040BFB9BF7ADCCE54C0EE0A7DB08CB340402A14E97E4ECF54C02E04392861B64040E469F981ABD054C0D0436D1B46B9404039F2406491D054C0766D6FB724BB4040301004C8D0D154C0D9E6C6F484BD40409C4F1DAB94E154C088687407B1B740401823128596E254C08DE9094B3C964040,117,Putnam,6,11
0106000020E6100000010000000103000000010000001900000083F755B9503D55C0A8E49CD843C73F40FC1873D7123A55C049D576137CC73F402330D637303A55C0ADDEE17668EC3F40F0FD0DDAAB3B55C06F5B5B785EEE3F407CF1457BBC3B55C03FEAAF5758F03F40228D0A9C6C3C55C0C85C19541BF03F40A986FD9E583C55C0AE7C96E7C1F13F40342C465D6B3D55C0EACBD24ECDF13F401C9947FE603D55C059457F68E6F53F40FECC203EB03C55C08BBCAC8905F63F409A3E3BE0BA3C55C03F3A75E5B3F83F40AD31E884D03F55C0745DF8C1F9F83F4061E28FA2CE3F55C09A3E3BE0BAFA3F40DBA50D87A54055C0B7B3AF3C48FB3F405CE509849D4055C078E57ADB4CF93F407959130B7C4455C092E4B9BE0FFB3F4023BE13B35E4755C06760E4654DE83F404ED2FC31AD4855C06DAD2F12DADA3F4016139B8F6B4855C003EB387EA8C83F40FE7C5BB0544855C09E29745E63C73F40094D124BCA4455C0C70A7E1B62C83F407841446ADA4455C001284696CCC53F408F386403E94055C0E4EC9DD156C53F40E54526E0D74055C0649291B3B0C73F4083F755B9503D55C0A8E49CD843C73F40,118,Quitman,8,14
0106000020E6100000010000000103000000010000002A000000498446B071D654C0E0BC38F1D55A4140F12213F06BD654C05DC0CB0C1B5D414016A75A0BB3D454C01C5F7B66496041404BE5ED08A7D454C0245F09A4C46441408D26176360D354C0B6D782DE1B674140E603029D49D154C0B7B6F0BC54684140EEEBC03923D154C0EC4B361E6C6B4140744694F606D054C09772BED87B6B41400FB56D1805D054C09A780778D26C414072FBE59315CF54C0B0AE0AD4626E41403A5AD5928ECF54C01AFD683865704140D28F8653E6CE54C0202A8D98D96F414089EC832C0BCE54C0427BF5F1D071414086CB2A6C06CD54C00D7041B62C714140B07614E7A8CB54C05DFC6D4F90744140EE05668522CA54C0D6743DD17575414086F9F202ECC954C034BE2F2E55774140A9C29FE1CDC854C0F33D23111A77414072C45A7C0AC854C064963D096C784140E700C11C3DC754C09A5E622CD3774140344A97FE25C854C03D761728297A414071E2AB1DC5C754C0FB5C6DC5FE7A4140C0CB0C1B65C754C0FED7B969337A414027309DD66DC654C0575EF23FF97D414015C78157CBC654C09566F3380C8041405198F738D3E054C031D28BDAFD7E41403FAA61BF27E354C00DFD135CAC7E4140B4AF3C484FE354C0124BCADDE778414001284696CCE554C04704E3E0D2774140BEDA519CA3E654C024624A24D173414001A4367172EA54C05B069CA5646F4140C87DAB75E2E954C0873254C5546841401C7C613255E854C096438B6CE7674140CC99ED0A7DE654C0959EE925C6684140E04735ECF7E354C04C361E6CB16341408A34F10EF0E254C0E992718C645F4140E738B709F7E054C05F5FEB52235C4140F1D58EE21CDD54C0289D4830D55C41401B81785DBFDB54C0D9EA724A405E4140D21C59F965DA54C0977329AE2A5D414048179B560AD954C014ECBFCE4D5D4140498446B071D654C0E0BC38F1D55A4140,119,Rabun,2,2
0106000020E6100000010000000103000000010000002C000000B8E52329E93355C03C69E1B20A9F3F4062105839B42955C0F6AB00DF6D9E3F40029D499BAA2955C0DD43C2F7FEA23F40A8E15B58372955C003931B45D6A23F406C585359142955C0C4E6E3DA50A53F40FE45D098492855C00A2B155454A53F4081AFE8D66B2755C0490D6D0036A03F40F67F0EF3E52555C083E49D4319A23F40B2BD16F4DE2555C0C408E1D1C69D3F40B6BDDD921C2555C0B6FF01D6AA9D3F4046C9AB730C2555C0BF75C58CF0A23F40B5C6A013422455C0C8F143A511A33F405BED612F142455C084640113B89D3F40F964C570752355C039639813B49D3F40A42DAEF1992355C067D47C957CA03F40A609DB4FC62255C0D6ABC8E880A03F40F52B9D0FCF2255C0A6052FFA0A9E3F40B96FB54E5C2255C0ACA580B4FF9D3F4023DC6454192255C008556AF640AB3F40685E0EBBEF2355C0C9552C7E53C43F40B265F9BA0C2655C02EFCE07CEAC43F40C5E061DA372655C02381069B3AEB3F4068D0D03FC12955C003B34291EEEB3F409F8CF161F62A55C017467A51BBEB3F40C05E61C1FD2A55C0B31CE8A1B6ED3F40E7A8A3E36A2C55C081F0A1444BEE3F40A80183A44F2C55C0B11875ADBDEB3F402F6D382C0D3355C0FA20CB8289EB3F402D40DB6AD63255C0A88C7F9F71ED3F40917F66101F3455C057E4D70FB1ED3F40F92EA52E193455C0E97FB9162DEC3F402330D637303A55C0ADDEE17668EC3F40FC1873D7123A55C049D576137CC73F4083F755B9503D55C0A8E49CD843C73F40DFC4909C4C3D55C01DA9BEF38BB63F405AF5B9DA8A3C55C0718E3A3AAEB63F40DD611399B93C55C0CC76853E58AE3F404B3B35971B3C55C0C18D942D92AE3F409BABE639223C55C0E4BD6A65C2AB3F40BE2F2E55693B55C086747808E3AB3F40D4EFC2D66C3B55C036C64E7809A63F4046205ED72F3C55C0F1129CFA40A63F40C18C2958E33B55C0172829B0009E3F40B8E52329E93355C03C69E1B20A9F3F40,120,Randolph,8,14
0106000020E61000000100000001030000000100000023000000FF04172B6A9654C07218CC5F21A9404044520B25939154C03B191C25AFA24040C1E3DBBB068B54C0B0045262D7A64040413EE8D9AC8954C0CADC7C23BAA54040FC1BB4571F8654C0C5C89239969D40405E83BEF4F68454C07CEE04FBAF9D40404ED53DB2B98354C05E9B8D95989F4040CC26C0B0FC8154C090D61874429E40401BBCAFCA857D54C023ED461FF39D4040DAAB8F87BE7954C02B1895D409A240403E373465A77654C06CACC43C2B9F4040BD5296218E7554C07D5704FF5BA140407A6F0C01C07554C0FCC401F4FBA2404025EA059FE67454C0A8C30AB77CA240400745F300167754C07FDAA84E07A64040A080ED60C47554C02E58AA0B78A7404091477023657754C01895D40968A840405567B5C01E7854C0A67C08AA46A74040AC1919E42E7954C0419B1C3EE9AA404016F6B4C35F7A54C00951BEA085AA40404643C6A3547A54C07CF1457BBCAC4040F568AA27F37B54C02B8A5759DBAC4040909BE1067C7C54C01DC70F9546B040408C4D2B85407B54C08C648F5033B04040D009A1832E7C54C0AA9A20EA3EB440401CEDB8E1777A54C024986A662DB540405055A181587B54C0401361C3D3B74040F6083543AA7A54C06434F279C5B940409259BDC3ED7B54C069C878944ABC40406ABDDF68C77E54C0D7DEA7AAD0BE404028CE5147C77F54C043554CA59FC240407B4D0F0A4A8154C0350A4966F5C44040F816D68D778254C072158BDF14C64040664E97C5C49254C0693524EEB1AE4040FF04172B6A9654C07218CC5F21A94040,121,Richmond,7,12
0106000020E610000001000000010300000001000000150000009CBF0985080355C01F8315A75AC3404026E4839ECD0055C05B608F8994C840405516855D140055C06FB4E386DFC740403DEE5BAD13FB54C0B7973446EBD44040B03C484F91FA54C0333509DE90D8404058C6866EF6FA54C0CA4FAA7D3ADA4040A7CD380D51FA54C0C040102043DB40402446CF2D74FA54C0CFF8BEB854DF4040014C1938A0FE54C04E4354E1CFE44040580394861A0255C030B95164ADDF40404182E2C7980355C0C8CD70033EDD4040433C122F4F0755C0137651F4C0CF4040C9897615520955C0268E3C1059D24040A3EA573A1F0B55C010CEA78E55D24040D4F20357790A55C0BA8102EFE4CD4040F2B56796040955C07AC7293A92C940400ABFD4CF9B0755C03A950C0055C84040E04DB7EC100655C005C1E3DBBBC84040AED9CA4BFE0455C01C23D923D4C640400ED8D5E4290355C03C670B08ADC540409CBF0985080355C01F8315A75AC34040,122,Rockdale,3,7
0106000020E61000000100000001030000000100000021000000FD4FFEEE1D1B55C02786E464E21440407F33315D881155C0DECA129D651440401F990E9D9E1155C074B2D47ABF13404002F1BA7EC11055C01C5A643BDF1340408BC3995FCD1055C0D2FBC6D79E1540404DA1F31ABB0F55C05531957EC21540404241295AB90F55C01E8D43FD2E1440402F185C73470B55C0F1475167EE13404087C1FC15320B55C06FF25B74B21C4040E8BB5B59A20D55C0FB7953910A1D4040B8019F1F460D55C0AD1402B9C425404061C1FD80071055C0C7629B5434264040AD31E884D00F55C09F17EE5C182F4040BA30D28BDA1355C0728C648F502F4040A8DF85ADD91355C05ABA826DC4314040BFD2F9F02C1555C01956F146E631404011C8258E3C1555C0F450DB865130404079CE16105A1655C00CE71A66683040401EA33CF3721655C063D4B5F63E354040124F7633A31755C090300C58723540409700FC53AA1755C063EFC517ED334040B7D5AC33BE1855C0AE9FFEB3E6334040E7FBA9F1D21855C06A4FC939B12740405D177E703E1A55C015E5D2F885274040D56EBBD05C1A55C013B18861872540405C02F04FA91955C021020EA14A254040B415FBCBEE1955C08EE55DF5801D4040CB290131091B55C028D6A9F23D1D4040038F6FEF1A1B55C031B1F9B836184040514B732B841A55C0A2410A9E42184040923D42CD901A55C0BFF2203D45164040098CF50D4C1B55C0F75AD07B63164040FD4FFEEE1D1B55C02786E464E2144040,123,Schley,8,15
0106000020E61000000100000001030000000100000025000000D1798D5DA25854C0E8853B17464C4040C9586DFE5F5A54C08B71FE2614504040CE55F31C915954C037C2A2224E53404010069E7B0F5A54C067F3380CE657404053EC681CEA5A54C0D960E124CD594040ADF9F197165A54C0E2E313B2F35E40407FF78E1A135B54C0B075A911FA5F4040BA6B09F9A05A54C0895E46B1DC6040403753211E895B54C031B610E4A064404098FC4FFEEE5A54C0268A90BA9D674040CB82893F8A5B54C047C66AF3FF6840408369183E225B54C022C495B3776A4040A17A6B60AB5B54C0C3B7B06EBC6B40408EC9E2FE235D54C0F8E0B54B1B6C4040EA758BC0585D54C0B340BB438A6F4040994A3FE1EC5E54C0A60BB1FA23704040B41F2922C35D54C0BEBC00FBE87240408BE1EA00885E54C0F7CDFDD5E37240401B47ACC5A76054C081ED60C43E7940400DC68844A16054C0F163CC5D4B7A404023658BA4DD5F54C0AA471ADCD67A4040C6DFF604895F54C0F12E17F19D80404093718C648F6054C0C4B12E6EA38140402CF52C08E56154C05B971AA19F854040AB8E1CE90C6354C0C49448A297854040151E34BBEE7054C0304B3B35977340408EB1135E827754C01492CCEA1D5640405E2BA1BB247654C09F3C2CD49A5240408F39CFD8977354C0E1B88C9B1A5240407D76C075C57154C0FF56B263234E4040AEF199EC9F6B54C0B45BCB6438464040D07EA4880C6854C0C5591135D14340401250E108526654C002124DA088414040DEC9A7C7B66454C0BBB88D06F04040409DBCC804FC6254C04C6E14596B3E404048641F64596254C0B1FD648C0F414040D1798D5DA25854C0E8853B17464C4040,124,Screven,12,20
0106000020E6100000010000000103000000010000001A000000FE62B664553755C09BB2D30FEAB63E405839B4C8763755C08ECEF9298EBF3E40DAF97E6ABC3655C05473B9C150C33E40D15AD1E6383555C0EA8D5A61FAC63E40A3C85A43A93355C009E6E8F17BC73E40BB287AE0633155C08750A5660FD43E40DC12B9E00C3155C0724F57772CE23E40F6D214014E3055C0C0081A3389E23E404A287D21E42F55C0F19E03CB110A3F40359886E1232F55C0743C66A0320A3F400745F300162F55C05C40683D7C0D3F40C11C3D7E6F2E55C0A911FA997A0D3F40679AB0FD642E55C051BF0B5BB3113F40F0FD0DDAAB3A55C0B5A2CD716E133F400C022B87164155C0811DFF0582143F40161406651A4055C05FD3838252003F406A4E5E64024055C0BA270F0BB5FA3E404913EF004F3E55C0E622BE13B3F63E402711E15F043E55C0211FF46C56ED3E40F2B56796043C55C04A21904B1CE53E409AEB34D2523B55C01211FE45D0D83E40F452B131AF3B55C07BC1A73979CD3E407DEC2E50523B55C0309FAC18AEC63E40601DC70F953A55C05F0B7A6F0CC13E400111E2CAD93855C06CA818E76FBE3E40FE62B664553755C09BB2D30FEAB63E40,125,Seminole,10,17
0106000020E6100000010000000103000000010000001E000000E146CA16491F55C0A98427F4FA9740402C634337FB1B55C0BAF42F49659A4040B8B1D991EA1855C099D87C5C1B9A4040590EF450DB1855C09A7D1EA33C994040F31FD26F5F1755C097AE601BF19840403827F6D03E1755C0B9AAECBB229840404F0306499F0F55C03DF19C2D20984040615111A7930E55C0BB4560AC6F984040600322C4950D55C0A1698995D1964040ADA580B4FF0755C0CC7B9C69C29640401EDFDE35E80755C0D74E9484449A4040A587A1D5C90755C00FF27A3029A04040D00EB8AE980555C0F92EA52E19A540408255F5F23B0655C0CCF09F6EA0A64040409FC893A40755C009F9A067B3A64040A59F70766B0855C0FD86890629A840401F4B1FBAA00955C00B2769FE98A8404064045438820955C06682E15CC3AA40408ECBB8A9810F55C0A110018750AB404067B796C9700F55C04DBED9E6C6AC4040209738F2401655C0FB03E5B67DAD4040A051BAF42F1855C0255D33F966AD40406C0723F6091855C0D4B5F63E55A94040DF162CD5051955C0A41CCC26C0A6404087DC0C37E01A55C089EFC4AC17A540400DC17119371B55C03430F2B226A24040247EC51A2E1F55C08C14CAC2D7A140400F09DFFB1B2055C007B7B585E79F404004AC55BB262055C02FA699EE759C4040E146CA16491F55C0A98427F4FA974040,126,Spalding,4,8
0106000020E6100000010000000103000000010000000E00000052B81E85EBC654C0CDCD37A27B444140E65C8AABCAC854C0D61F6118B048414060E4654D2CCA54C0878BDCD3D5494140A62A6D718DCA54C055116E32AA4C4140919C4CDC2ACF54C04CDC2A88814E4140A873452921D354C0AD68739CDB5441402158552FBFD554C015C440D7BE564140D3A414747BD754C0E43098BF42544140F89E91088DDD54C05FD04202463D41401ADCD6169ED954C0E94141295A3B41400B76C3B645D954C0E3FC4D28443A41408B8862F206D854C0FAB0DEA8153C41407289230F44CB54C005357C0BEB3C414052B81E85EBC654C0CDCD37A27B444140,127,Stephens,2,2
0106000020E610000001000000010300000001000000330000007959130B7C4455C092E4B9BE0FFB3F405CE509849D4055C078E57ADB4CF93F40DBA50D87A54055C0B7B3AF3C48FB3F4061E28FA2CE3F55C09A3E3BE0BAFA3F40AD31E884D03F55C0745DF8C1F9F83F409A3E3BE0BA3C55C03F3A75E5B3F83F40FECC203EB03C55C08BBCAC8905F63F401C9947FE603D55C059457F68E6F53F40342C465D6B3D55C0EACBD24ECDF13F40A986FD9E583C55C0AE7C96E7C1F13F40228D0A9C6C3C55C0C85C19541BF03F407CF1457BBC3B55C03FEAAF5758F03F40F0FD0DDAAB3B55C06F5B5B785EEE3F402330D637303A55C0ADDEE17668EC3F40F92EA52E193455C0E97FB9162DEC3F40917F66101F3455C057E4D70FB1ED3F402D40DB6AD63255C0A88C7F9F71ED3F402F6D382C0D3355C0FA20CB8289EB3F40A80183A44F2C55C0B11875ADBDEB3F40E7A8A3E36A2C55C081F0A1444BEE3F40C05E61C1FD2A55C0B31CE8A1B6ED3F409F8CF161F62A55C017467A51BBEB3F4068D0D03FC12955C003B34291EEEB3F40857B65DEAA2955C0C02500FF94F63F407C7BD7A02F2955C082FFAD64C7F63F4098DBBDDC272955C03315E29178F93F401BD82AC1E22955C092AE997CB3F93F402635B401D82955C00DDDEC0F94FB3F40155454FD4A2955C02E573F36C9FB3F4096EA025E662955C0C47C7901F60340400B2769FE982855C05E9D6340F60440401CC9E53FA42855C0FA980F0874124040CEF753E3A52955C049BBD1C77C124040A27A6B60AB2855C04C4F58E2011740406B2409C2152955C03F1C2444F916404097530262122955C080D6FCF84B1B404078962023A02955C021B1DD3D401B4040812381069B2955C0840F255AF21C404026AAB706B62955C01E335019FF1C4040F6B704E09F3A55C0DE8D0585411D40400A992B836A3B55C05F02B7EEE61B4040CB48BDA7723E55C0CCB4FD2B2B1B4040F3599E07773D55C098FA7953911840405E7B6649804055C05B5F24B4E5164040A5DC7D8E8F4155C01C7920B2481540407092E68F694355C0081EDFDE351040408F554ACFF44255C03C16DBA4A20B40408901124DA04355C04D158C4AEA0840402237C30DF84355C06B239EEC660640404221020EA14355C0D1402C9B390240407959130B7C4455C092E4B9BE0FFB3F40,128,Stewart,8,14
0106000020E6100000010000000103000000010000001A000000344C6DA983FB54C07B28D192C7E73F40B5DC990986FB54C06F253B3602F13F40C899266C3FFD54C083BC1E4C8A0340400B0A83328DFE54C0226C787AA50840408CBB41B456FE54C0CA3505323B0B40407D93A641D10155C0C3802557B1124040494C50C3B70255C0D68D7747C61640401AE0826C590655C0DBDFD91EBD174040029EB470590855C08B506C054D17404010ECF82F100855C07A1C06F3571C404087C1FC15320B55C06FF25B74B21C40402F185C73470B55C0F1475167EE1340404241295AB90F55C01E8D43FD2E1440404DA1F31ABB0F55C05531957EC21540408BC3995FCD1055C0D2FBC6D79E15404002F1BA7EC11055C01C5A643BDF1340401F990E9D9E1155C074B2D47ABF1340407F33315D881155C0DECA129D65144040FD4FFEEE1D1B55C02786E464E21440409F8EC70C541B55C003CC7C073F1140400420EEEA551B55C05C01857AFA0440404D0F0A4AD11B55C0514D49D6E1044040552AA8A8FA1B55C04E029B73F0F43F40421F2C63431555C0AFC6D97404E03F4021205F42051555C0D731AEB838EA3F40344C6DA983FB54C07B28D192C7E73F40,129,Sumter,8,15
0106000020E6100000010000000103000000010000002F000000B43A3943711C55C0E6A6CD380D474040CA703C9F011A55C0064B75012F47404050C58D5BCC1955C00C0742B2804D40409ECF807A331855C0E5B9BE0F074F4040A3C684984B1755C0ECBFCE4D9B514040FD87F4DBD71755C077D7D9907F5240409CC3B5DAC31655C0C136E2C96E5640408F368E588B1555C09237C0CC77564040CBDAA6785C1555C06CB2463D445B4040C974E8F4BC1155C04FADBEBA2A5E4040DBBFB2D2A41255C0D8EF8975AA6040409372F7393E1555C09C3061342B614040643733FAD11555C015E0BBCD1B6340401C2785798F1655C057CC086F0F6240402FE1D05B3C1855C0304CA60A466340400A60CAC0011A55C02E8D5F782569404072512D228A1B55C0ABB184B5316A4040B76114048F1C55C03C0B42791F694040394030478F1E55C0D4F02DAC1B6D4040CF66D5E76A1E55C0926E4BE4826F4040A54C6A68032055C0B4ACFBC742704040A321E3512A2455C0996725ADF86A4040F1811DFF052C55C0C2C1DEC4906A40407AC7293A922B55C077D66EBBD05E4040D555815A0C2B55C0EF5701BEDB5E4040B01A4B581B2B55C092E7FA3E1C5C40402672C119FC2B55C042D13C80455C4040249C16BCE82B55C08B89CDC7B559404003B5183C4C2C55C0A8C5E061DA594040A14ACD1E682C55C0A243E048A0574040DDB5847CD02B55C0B988EFC4AC57404005FD851E312C55C0E82D1EDE734A4040B6DAC35E282C55C03E25E7C41E484040F833BC59832A55C0F908FCE1E74740400A45BA9F532C55C01AD7BFEB33434040925D6919A92855C0B742588D254440405AF0A2AF202555C05A80B6D5AC434040A2E8818FC12355C09E3F6D54A7454040F1D4230D6E2255C0BF0B5BB3954540400B444FCAA42255C0DF4735ECF7464040A39410ACAA2155C0E5B33C0FEE46404022E010AAD42155C0AABA473657454040E202D0285D2055C0A7936C7539454040E0BA6246782055C03CA583F57F464040B8A981E6731F55C0F29716F549464040B8A981E6731F55C05DF92CCF83474040B43A3943711C55C0E6A6CD380D474040,130,Talbot,8,14
0106000020E6100000010000000103000000010000001F00000094331477BCB654C077103B53E8B840403C17467A51B754C0FC53AA44D9BB4040A86F99D365B554C0B7EF517FBDBE4040AC8DB1135EB454C047718E3A3AC24040F81C588E90B354C090DB2F9FACC24040E60297C79AB154C0136058FE7CC1404088F37002D3AF54C07C60C77F81C24040B613252191AE54C0EEEE01BA2FC5404034F279C553AD54C016DA39CD02CB404046072461DFAB54C02F3196E997CC4040527FBDC282AC54C08D62B9A5D5CE4040FE25A94C31AF54C0EE1D3526C4CE4040876C205D6CB454C0D50792770ED3404037A79201A0B654C076374F75C8D140406645D4449FB754C05B9544F641D2404059D93EE42DB854C0FB3C4679E6CF4040CF44D8F0F4BC54C0CBA2B08BA2DD4040AEF02E17F1BF54C08C7F9F71E1D84040C3F0113125BD54C0C74961DEE3D44040397EA83462BE54C06BD5AE0969CF4040B5F97FD591BF54C0F25CDF8783D04040B91457957DBF54C0B69F8CF161CC4040728BF9B9A1C054C03F90BC7328CB40408C7F9F71E1BE54C04AB4E4F1B4C04040B0A888D349BF54C092CA147310BE4040EAE5779ACCC054C0EE60C43E01BC404088855AD3BCBE54C062B7CF2A33B940402043C70E2ABD54C0145FED28CEB94040E38DCC237FBA54C06362F3716DB840406D85B01A4BB854C02D7C7DAD4BB9404094331477BCB654C077103B53E8B84040,131,Taliaferro,7,13
0106000020E6100000010000000103000000010000001A00000042226DE34F8E54C0B8CA13083BE93F403BA1D79FC48B54C0E5CDE15AEDE53F401E8D43FD2E8954C027D192C7D3E63F4052D7DAFB548854C03D213B6F63E33F40BCCE86FC338754C0A245B6F3FDE43F40BB9866BAD78654C09E7AA4C16DDD3F40CB83F414398354C0580229B16BD33F40FB5B02F04F8154C0C8D3F20357D13F401F317A6EA18054C059A5F44C2FCD3F403DAF78EA917E54C094FB1D8A02C93F40276728EE787E54C0938B31B08ECF3F406493FC885F7C54C03143E38920D63F40490F43AB937A54C01764CBF275E13F40E8F9D346757954C081221631ECE43F40A0FB7266BB7854C034F44F70B1EA3F4012329067977854C03EEB1A2D07F63F401711C5E40D7654C07742AF3F89FF3F40E9D2BF24957454C0ED80EB8A190140408BA548BE127154C0572426A8E105404007F01648507954C058FFE7305F0640401F2E39EE947E54C0F27B9BFEEC0940402FA699EE758154C036954561172340400A302C7FBE8E54C063F030ED9B27404027D87F9D9B8C54C090A4A487A11940402DC901BB9A8B54C037548CF33717404042226DE34F8E54C0B8CA13083BE93F40,132,Tattnall,9,16
0106000020E61000000100000001030000000100000039000000B7D5AC33BE1855C0AE9FFEB3E63340409700FC53AA1755C063EFC517ED334040124F7633A31755C090300C58723540401EA33CF3721655C063D4B5F63E35404079CE16105A1655C00CE71A666830404011C8258E3C1555C0F450DB8651304040BFD2F9F02C1555C01956F146E6314040A8DF85ADD91355C05ABA826DC4314040BA30D28BDA1355C0728C648F502F4040AD31E884D00F55C09F17EE5C182F4040BDFA78E8BB0F55C05E4D9EB29A3240408A05BEA25B0C55C0ACE4637781324040F56393FC880655C07EAA0A0DC4404040D8614CFA7B0455C059C345EEE94040408F87BEBB950455C0EE1F0BD121424040E0641BB8030355C04087F9F202424040481ADCD6160355C098DC28B2D6404040ABCC94D6DF0155C0BBD573D2FB404040D0B9DBF5D20155C0D061BEBC003F4040E71C3C139A0055C078279F1EDB3E4040397EA834620055C036EA211ADD3F40409D668176870055C002F566D47C414040D1950854FFFF54C0BCE7C07284424040BC41B456B40055C00135B56CAD454040CEAACFD5560255C0ED293927F6464040341477BCC90355C04B2366F6794A40407A008BFCFA0355C0591135D1E74D404058C51B99470355C05BAB3DEC85504040E1D05B3CBC0455C0205F420587514040EE93A300510655C0F1811DFF055640409BE3DC26DC0A55C05FB69DB646564040E4326E6AA00C55C0F22213F06B584040E9D495CFF20E55C0F6F065A2085D4040D36531B1F90F55C079AEEFC3415C4040C974E8F4BC1155C04FADBEBA2A5E4040CBDAA6785C1555C06CB2463D445B40408F368E588B1555C09237C0CC775640409CC3B5DAC31655C0C136E2C96E564040FD87F4DBD71755C077D7D9907F524040A3C684984B1755C0ECBFCE4D9B5140409ECF807A331855C0E5B9BE0F074F404050C58D5BCC1955C00C0742B2804D4040CA703C9F011A55C0064B75012F474040B43A3943711C55C0E6A6CD380D474040EA78CC40651C55C0776682E15C4540403D0AD7A3701D55C0747973B856454040904AB1A3711D55C04D2EC6C03A4440409E7AA4C16D1C55C002D6AA5D1344404063CA87A06A1C55C0DA756F4562424040BC55D7A19A1B55C04A7CEE04FB4140405531957EC21B55C09BAC510FD13E404031444E5FCF1A55C0EBE6E26F7B3E4040EE5A423EE81A55C05FD1ADD7F43C404005FA449E241A55C0D4B66114043D40403AE466B8011A55C0C860C5A9D6364040DC5ED218AD1855C0795C548B88364040B7D5AC33BE1855C0AE9FFEB3E6334040,133,Taylor,8,15
